date_time,minTemp,maxTemp,tempC,dewPoint,humidity,heatIndex,windSpeed,windGust,windDirection,windChill,precipitation,precipitationCover,snowDepth,visibility,cloudCover,sealevelPressure
29-09-2020,27.5,35,31.2,28.4,85.65,53.6,6.9,0,63.46,0,4.45,8.33,0,2.4,51.4,1003.9
30-09-2020,27.7,35,30.8,27.9,85.03,53.6,8.1,0,88.83,0,0,0,0,2.3,56.5,1003
01-10-2020,27,34,29.8,27,85.67,52,9.2,0,154.65,0,1.62,4.35,0,2.5,58.1,1002.7
02-10-2020,27,33,29.6,27.5,88.89,47.9,9.2,0,86.54,0,17.14,20.83,0,2.4,54.9,1003.9
03-10-2020,27,32,28.9,27.2,90.77,48.6,6.9,0,99.29,0,2.77,8.33,0,2.3,56.3,1004.9
04-10-2020,26,33,28.8,27.2,91.26,47.9,9.2,0,64.33,0,6.48,4.17,0,2.2,49.1,1005.4
05-10-2020,27,31.9,28.4,27,91.96,45.7,12.8,0,50.04,0,3.32,8.33,0,2.1,55.5,1005.3
06-10-2020,27,33,29.2,27.1,89.21,50.4,15,0,78.63,0,0.13,12.5,0,2.2,58.6,1006.5
07-10-2020,27.4,32,29.4,27.5,89.8,46.2,11.4,0,114.71,0,3.59,12.5,0,2.3,52.5,1007.8
08-10-2020,26.8,34,30,27.8,88.52,52,4.7,0,78.38,0,0.57,4.17,0,2.3,57.8,1008
09-10-2020,27.4,35,30,28.1,89.48,51,5.8,0,76.58,0,5.33,8.33,0,2.1,50.3,1007.5
10-10-2020,27.9,35,30.4,28.1,88.05,53.6,5.8,0,109.58,0,0.88,12.5,0,2.2,50,1006.4
11-10-2020,27.3,36,30.4,27.5,85.55,57.9,8.1,0,65.42,0,0,0,0,2.1,51.9,1005.6
12-10-2020,27.4,36,31.1,27.7,82.96,55,6.9,0,95.33,0,0,0,0,2.1,42.1,1004.1
13-10-2020,27.3,36,31.6,27.8,81.43,56.5,8.1,0,76.67,0,0,0,0,2.2,40,1004.7
14-10-2020,28,35,30.9,27.6,83.28,53.6,9.2,0,75.65,0,0.16,4.35,0,2.5,43.1,1005.7
15-10-2020,27,35,30.5,26.9,81.84,51,9.2,0,84.92,0,0.05,4.17,0,2.6,36.5,1005.7
16-10-2020,27.5,35,30,26.9,84.14,53.6,9.2,0,63.65,0,46.19,8.7,0,2.1,38.8,1005.6
17-10-2020,27.3,35,30.8,26.8,79.89,47.3,6.9,0,52.42,0,0,0,0,2.3,44.4,1005.8
18-10-2020,27.7,32,29.7,26.9,85.24,44.1,6.9,0,141.54,0,0,0,0,2,49.4,1006.5
19-10-2020,27,33,29.2,26.1,83.86,45.8,6.9,0,106.75,0,0,0,0,2,65.9,1006.2
20-10-2020,27,34,29.8,25.8,80.22,44.1,9.2,0,113.13,0,0,0,0,2.1,41.7,1006.2
21-10-2020,26,32.2,28.5,25.5,84.61,40.6,11.4,0,74.5,0,0,4.17,0,2.6,55.1,1006.5
22-10-2020,24,26.7,25.5,23.9,91.1,29.9,11.4,0,71.83,0,0.66,12.5,0,2.1,81.5,1004.3
23-10-2020,23,27,24.6,23.5,93.42,30.6,11.4,0,244.08,0,0.29,12.5,0,2.1,90.9,1002.3
24-10-2020,24,30.4,26.8,23.9,84.65,36.2,9.2,0,236.04,0,0,0,0,2.4,65.3,1006.3
25-10-2020,25,32,28,24.7,82.26,42.3,5.8,0,98.04,0,0,0,0,2.1,57.6,1009.6
26-10-2020,24,33,27.9,21.6,71.46,37.7,8.1,0,137.21,0,0,0,0,2,15.4,1010.3
27-10-2020,22,33,27.2,19.7,66.13,34.6,6.9,0,131.79,0,0,0,0,2.2,4.6,1009.8
28-10-2020,23,31.4,27,21.2,71.44,35.5,6.9,0,184.58,0,0,0,0,1.9,6.9,1010.4
29-10-2020,23,32.1,28,23.3,76.15,39.2,8.1,0,264.83,0,0,0,0,2.3,14.8,1010.1
30-10-2020,24,33,28.5,23.2,73.76,40.6,10.3,0,286.63,0,0,0,0,2.4,4.5,1009
31-10-2020,24.8,40,28.1,24,79.5,51.5,6.9,0,145.63,0,0.81,4.17,0,2,55.2,1009.5
01-11-2020,24,31.4,27.7,24.9,85.53,39.1,6.9,0,39.58,0,0,0,0,2.3,51.3,1010.3
02-11-2020,24,32,27.9,24.3,81.88,39.2,9.2,0,28.08,0,0,0,0,2.4,33.7,1011.4
03-11-2020,24.4,32,27.5,22.2,73.78,39.2,8.1,0,138.63,0,0,0,0,1.8,11,1011.7
04-11-2020,22,30.1,26,15.4,54.27,29.3,11.4,0,171.92,0,0,0,0,1.9,34.8,1011.7
05-11-2020,20,31,25.3,15.8,58.14,30.3,5.8,0,41.96,0,0,0,0,2,8.9,1013.4
06-11-2020,18,31,24.6,15.4,60.07,30.1,6.9,0,41.83,0,0,0,0,1.8,0.1,1015.3
07-11-2020,18,29,23.4,14.7,60.32,28.4,10.3,0,144,0,0,0,0,1.7,0,1015.5
08-11-2020,18,30,23.6,16.6,66.62,30,6.9,0,147.88,0,0,0,0,2,0,1014.9
09-11-2020,18,31,24.6,17.5,67.08,31.4,8.1,0,50.58,0,0,0,0,2,1.3,1013.6
10-11-2020,20,32,25.8,19.6,69.8,35.8,6.9,0,120.92,0,0,0,0,2.3,9.5,1013
11-11-2020,22,32.4,27.1,19,62.43,34.9,9.2,0,82.23,0,0,0,0,2.5,9.3,1014.3
12-11-2020,21,31.1,25.7,18.1,64.3,31.9,11.4,0,179.13,0,0,0,0,2.2,46.2,1015
13-11-2020,20,32,25.8,17.6,62.77,32.9,9.2,0,173.54,0,0,0,0,2.3,24.8,1013.9
14-11-2020,20,31.1,25.4,16.7,60.14,31.4,10.3,0,145.96,0,0,0,0,2.1,0.1,1013.4
15-11-2020,19,31,25.2,16.7,61.41,30.6,12.8,0,189.33,0,0,0,0,2.2,0,1013.5
16-11-2020,19,31,25.3,16.8,61.15,31.9,9.2,0,217.46,0,0,0,0,2.3,0.5,1013.1
17-11-2020,21,30,25.1,18.1,66.07,31.3,8.1,0,152.54,0,0,0,0,1.9,0.1,1012.1
18-11-2020,21,31,25.6,19,68.83,31.4,4.7,0,76.42,0,0.01,4.17,0,1.6,12.4,1012.5
19-11-2020,22,31,26.5,21.5,74.63,34.6,8.1,0,132,0,0.06,4.17,0,1.7,14,1011.8
20-11-2020,23,31.2,27.3,22.7,77,36.5,5.8,0,110.42,0,0,0,0,1.8,31.3,1011.6
21-11-2020,21,26,23.7,21.9,89.53,0,9.2,0,118.88,0,25.21,12.5,0,1.2,66.5,1012.6
22-11-2020,18,26.1,21.8,13.7,62.88,0,11.4,0,175.42,0,0,0,0,2,5.9,1015.2
23-11-2020,14,26,19.9,11.7,62.15,0,9.2,0,108.63,0,0,0,0,2,0,1015.8
24-11-2020,15,25.6,19.9,14.3,71.26,0,6.9,0,162.33,0,0,0,0,1.9,36.8,1015
25-11-2020,16,27,20.8,15.8,74.15,27.5,8.1,0,124.92,0,0,0,0,1.8,46.2,1014.8
26-11-2020,17,25.5,21.2,17,77.85,0,5.8,0,144.96,0,0,0,0,1.7,71.2,1015.2
27-11-2020,19,27.1,22.3,16.9,72.15,27.6,9.2,0,222.83,0,0,0,0,2,73.2,1016.2
28-11-2020,17,28.1,22.3,15.4,66.41,28.3,10.3,0,200.71,0,0,0,0,2.1,23,1016.4
29-11-2020,16,27.8,21.4,14.6,67.57,27.5,8.1,0,162.17,0,0,0,0,2,0,1015.7
30-11-2020,16,27.6,21.5,13.6,62.86,27.3,8.1,0,103.92,0,0,0,0,2,0,1015.4
01-12-2020,16,28,21.3,13.7,64.3,27.6,6.9,0,97.13,0,0,0,0,1.7,0,1015.3
02-12-2020,16,27.1,21.6,14.9,66.92,27.5,6.9,0,112.29,0,0,0,0,1.8,0.1,1013.7
03-12-2020,16,29,21.5,15,69.08,28.8,3.4,0,70.08,0,0,0,0,1.4,0,1013.3
04-12-2020,16,28,22,16.2,71.8,28.3,4.7,0,70.46,0,0,0,0,1.5,0,1012.4
05-12-2020,16,28,21.9,16.5,73.21,28.3,4.6,0,94.25,0,0,0,0,1.4,0,1013.4
06-12-2020,17,29,22.5,17.2,73.84,29.5,4.7,0,125.5,0,0,0,0,1.5,0,1015
07-12-2020,18,29,23.1,17.3,72.19,29.5,5.8,0,90.25,0,0,0,0,1.7,0,1015.8
08-12-2020,16,24.8,20,17.9,88.32,0,4.7,0,134.75,0,0,0,0,0.9,12.3,1015.4
09-12-2020,15,25.2,19.7,17.8,89.38,0,4.7,0,77.63,0,0,0,0,0.7,9.8,1014.2
10-12-2020,16,26.1,19.8,17.5,87.57,0,5.8,0,87.17,0,0,0,0,0.9,10.4,1013.8
11-12-2020,15,21,17.7,16.3,92.07,0,4.7,0,134.26,0,0,0,0,0.7,28.2,1014.4
12-12-2020,14,23.8,18.2,15.3,83.93,0,9.2,0,114.64,0,0,0,0,1.3,0,1013.7
13-12-2020,15,26.6,20.7,16.7,79.35,0,9.2,0,112.83,0,0,0,0,1.3,0.4,1012.7
14-12-2020,16,26.5,21.3,16.4,75.23,0,8.1,0,47.83,0,0,0,0,1.6,0,1014.2
15-12-2020,17,26.1,21.4,15.3,69.74,0,8.1,0,107.83,0,0,0,0,1.8,20,1016
16-12-2020,17,26.5,21.5,14.7,66.89,0,9.2,0,63.38,0,0,0,0,1.9,6.4,1016.2
17-12-2020,16,24.8,20.2,14.2,69.84,0,9.2,0,117.75,0,0,0,0,1.6,0,1015.7
18-12-2020,14,23.1,18.2,11.9,68.15,0,11.4,0,91.58,0,0,0,0,1.7,0,1016.4
19-12-2020,12,21.6,15.9,8.5,63.35,0,4.7,0,71.63,0,0,0,0,1.9,0,1017.5
20-12-2020,11,22,15.7,8.9,65.97,0,5.8,0,147.13,0,0,0,0,1.8,0,1016.9
21-12-2020,11,22.5,16.5,11.1,71.51,0,3.4,0,102.33,0,0,0,0,1.4,0,1015
22-12-2020,12,23.1,17.1,12.4,75.57,0,3.4,0,44.17,0,0,0,0,1.3,0,1014.2
23-12-2020,12,24.1,17.8,13,75.41,0,4.7,0,30.67,0,0,0,0,1.4,0,1013.7
24-12-2020,13,24.8,19,13.6,72.97,0,4.7,0,48.79,0,0,0,0,1.7,40.4,1013.5
25-12-2020,13,24.6,18.2,12.7,72.09,0,3.4,0,84.5,0,0,0,0,1.7,0,1014.1
26-12-2020,12,23.6,17.3,10.4,66.89,0,6.9,0,89.42,0,0,0,0,1.6,0,1015.1
27-12-2020,11,23.6,16.9,9,62.17,0,4.7,0,134.42,0,0,0,0,1.7,0,1014
28-12-2020,11,23.7,17,10.4,67.89,0,4.7,0,43.25,0,0,0,0,1.5,0,1013.8
29-12-2020,11,24.6,17.2,11,69.64,0,3.4,0,76.21,0,0,0,0,1.5,0,1014.3
30-12-2020,12,24.6,17.9,11.5,68.07,0,6.4,0,117.5,0,0,0,0,1.7,0,1015.3
31-12-2020,13,24.6,17.9,10.3,63.38,0,8.1,0,106.91,0,0,0,0,1.7,0,1015.5
01-01-2021,13,25,18.6,11.7,65.61,0,6.9,0,204.83,0,0,0,0,1.8,0,1016.2
02-01-2021,14.4,25,19,11.7,65.34,0,5.8,0,100.08,0,0,0,0,1.7,0,1015.6
03-01-2021,13,26.1,19.2,13,69.17,0,4.7,0,48.7,0,0,0,0,1.7,0,1014.1
04-01-2021,15.3,28,21,14.4,68.83,28,9.2,0,106.41,0,0,0,0,1.6,2.2,1014.7
05-01-2021,16,28.1,21.9,15.3,68.74,28,5.8,0,142.86,0,0,0,0,1.8,0.1,1014.6
06-01-2021,16.8,29.2,22.7,16.2,69.08,29.6,5.8,0,57.3,0,0,0,0,1.7,0,1012.4
07-01-2021,19.6,31,24.6,17.2,66.06,31,4.7,0,121.95,0,0,0,0,1.7,8.8,1011.5
08-01-2021,19,29,23.8,17,67.56,29.1,9.2,0,126.26,0,0,0,0,1.7,22.7,1011.9
09-01-2021,20,28.4,23.6,16.8,66.58,28.7,4.7,0,103.54,0,0,0,0,1.9,12,1011.8
10-01-2021,20.3,29.4,24.7,17.6,66.89,29.4,6.9,0,152.41,0,0,0,0,1.8,0,1011.7
11-01-2021,20,28.1,23.8,18.6,73.4,29.6,6.9,0,145.13,0,0,0,0,1.6,15.2,1013
12-01-2021,17,26.1,21.5,16.5,74.42,0,6.9,0,121.42,0,0,0,0,1.6,0,1013.8
13-01-2021,16,22.6,19.1,14,73.21,0,10.3,0,67.54,0,0,0,0,1.5,17.9,1014.5
14-01-2021,15,24.1,19.4,13.9,70.99,0,4.7,0,60.17,0,0,0,0,1.4,14.4,1014.1
15-01-2021,14,23.9,18.5,13.1,72.04,0,4.7,0,61.86,0,0,0,0,1.4,0,1012.7
16-01-2021,14,23.1,17.6,13.6,78.18,0,6.9,0,103.33,0,0,0,0,1.2,0,1012
17-01-2021,13,23.1,17.6,13.3,77.46,0,6.9,0,186.92,0,0,0,0,1,1.3,1015.2
18-01-2021,13,24,18.3,14.2,78.72,0,3.4,0,53.55,0,0,0,0,1.1,0,1014.6
19-01-2021,14,25.4,19.6,16,81.27,0,4.7,0,79.79,0,0,0,0,1,9,1012.3
20-01-2021,18,27,22,18.8,83.13,28.2,10.3,0,142.08,0,0,0,0,1.2,30.1,1011.3
21-01-2021,16,27,20.6,12.8,65.14,26.3,5.8,0,134.54,0,0,0,0,1.4,2.1,1012.7
22-01-2021,15,25,19.7,12.6,66.42,0,5.8,0,107,0,0,0,0,1.7,0,1013.8
23-01-2021,14,23,17.7,13.8,79.11,0,5.8,0,135.78,0,0,0,0,1.2,7,1013.5
24-01-2021,13,25.6,18.8,15,79.97,0,3.4,0,25.35,0,0,0,0,1,8.8,1013.8
25-01-2021,16,26,20.7,16.5,77.61,0,4.7,0,45.5,0,0,0,0,1.1,41.4,1014.7
26-01-2021,15,22.5,18.2,14.9,81.94,0,6.9,0,137.5,0,0,0,0,1.1,10.1,1015
27-01-2021,13,23,17.8,11.7,70.06,0,10.3,0,193.21,0,0,0,0,1.6,0,1015.5
28-01-2021,12,24,17.4,10.8,68.52,0,8.1,0,161.5,0,0,0,0,1.8,1.3,1016
29-01-2021,13,25.1,18.7,12.4,69.19,0,5.8,0,181.7,0,0,0,0,1.6,23,1015.1
30-01-2021,15.2,23,18.4,11.4,65.68,0,6.9,0,161.46,0,0,0,0,1.3,23.7,1015.2
31-01-2021,11,23,17,10.2,66.55,0,9.2,0,119.78,0,0,0,0,1.5,1.1,1017.1
01-02-2021,12,23,17.1,9.3,63.1,0,6.9,0,114.13,0,0,0,0,1.6,0,1018
02-02-2021,12,24.1,18.1,8.9,59.37,0,6.9,0,133.19,0,0,0,0,1.6,0,1017.5
03-02-2021,13.1,25,18.2,10.3,61.91,0,8.1,0,89,0,0,0,0,1.4,0,1016.5
04-02-2021,14,27,19.8,11,59.98,26.6,6.9,0,91.92,0,0,0,0,1.6,0,1016
05-02-2021,14,28,21.2,12.1,59.81,27.2,5.8,0,78.22,0,0,0,0,1.8,0,1014.7
06-02-2021,16.1,27.1,21.4,13,60.86,27,8.1,0,157.83,0,0,0,0,1.8,4.5,1014.2
07-02-2021,17.2,24.5,20.6,13.6,65.36,0,11.4,0,141.58,0,0.32,4.17,0,1.7,43.3,1015.4
08-02-2021,15,26,19.9,11.8,62.08,0,9.2,0,206.71,0,0,0,0,2.1,0,1015.4
09-02-2021,14.6,27,20.5,11.3,59.31,26.5,5.8,0,106.26,0,0,0,0,2,0,1014.7
10-02-2021,14,28,21.2,12.7,61.7,27.3,6.9,0,55.95,0,0,0,0,1.8,1.4,1012.9
11-02-2021,15.9,29,21.9,14.8,67.19,28.5,5.8,0,63.68,0,0,0,0,1.4,2.8,1012.9
12-02-2021,18,29,23.2,14.1,61.57,27.8,6.9,0,109.41,0,0,0,0,1.7,30.9,0
13-02-2021,17,29,22.8,16.8,70.89,29.4,3.4,0,23.24,0,0,0,0,1.3,11.8,1013.5
14-02-2021,20,29,24.1,18.7,73.64,29.8,5.8,0,125.7,0,0,0,0,1.3,3.3,1013.2
15-02-2021,20.8,30,24.2,17.8,70.79,30,6.9,0,89.79,0,0,0,0,1.6,16.4,1011.9
16-02-2021,20,31,24.5,17.8,70.09,30.1,3.8,0,96.65,0,0,0,0,1.4,0.7,1012.1
17-02-2021,19,27.1,22.7,17.9,75.23,28.1,13.9,0,115.46,0,0,0,0,1.1,39.8,1013.5
18-02-2021,18,30,23.6,15.4,63.62,29.6,5.8,0,121.71,0,0,0,0,1.4,21,1014.9
19-02-2021,20,30,24.4,16.7,64.24,29.7,9.2,0,67.46,0,0,0,0,1.5,45,1016.1
20-02-2021,20.7,28,23.7,17.1,68.12,28.2,9.2,0,134.55,0,0,0,0,1.6,66,1016.5
21-02-2021,18,30,24,14.5,58.32,29.4,6.9,0,90.83,0,0,0,0,1.7,24.7,1015.6
22-02-2021,18,30,24.2,15.4,60.74,29.8,6.9,0,56,0,0,0,0,1.6,0,1014
23-02-2021,19.7,32,25.5,16.3,59.79,31.3,9.2,0,85.04,0,0,0,0,1.5,0,1011.9
24-02-2021,21.9,32,26,18.6,66.91,32,8.1,0,113.09,0,0,0,0,1.6,5.3,1010.2
25-02-2021,20.9,34,27.3,15.5,53.88,32.5,9.2,0,174.96,0,0,0,0,1.8,0,1009
26-02-2021,22,35,27.7,18.3,61.29,34.1,8.1,0,136.42,0,0,0,0,1.7,2.2,1006.7
27-02-2021,21.9,34.6,28.3,14.7,49.64,33,11.4,0,158.42,0,0,0,0,2.1,3.8,1007.2
28-02-2021,23.5,36,28.9,17.8,57.38,34.7,9.2,0,208.83,0,0,0,0,2.2,17.7,1008.4
01-03-2021,24,35,28.1,19.8,66.57,34.8,9.2,0,155.88,0,0,0,0,1.8,24.6,1011.1
02-03-2021,23,32.9,27.7,21.8,73.17,34.8,6.9,0,112.26,0,0,0,0,1.8,15.1,1011.4
03-03-2021,22,32,26.8,15.4,53.49,30.8,10.3,0,160.83,0,0,0,0,2,12.5,1011
04-03-2021,20,33,26.7,16.4,56.65,32.2,8.1,0,128.29,0,0,0,0,1.8,0,1011
05-03-2021,24,33,27.5,21.5,71.86,35.3,8.1,0,194.5,0,0,0,0,1.8,14.1,1009.8
06-03-2021,22.9,35,28.4,17.9,57.31,34.6,9.2,0,179.75,0,0,0,0,2,5.2,1009.3
07-03-2021,21,33.7,27.4,19.4,65.8,33.7,5.8,0,97.58,0,0,0,0,1.8,3.1,1010.8
08-03-2021,25,33.2,27.8,21.8,72.53,35.7,10.3,0,161.46,0,0,0,0,1.8,26.8,1011.7
09-03-2021,24,32.6,27.2,22.7,77.56,36,11.4,0,192.92,0,0,0,0,1.9,28.3,1010.9
10-03-2021,24,30.3,26.9,23.4,81.88,35.1,9.2,0,164.33,0,0,0,0,2,57.1,1011.2
11-03-2021,24,31.6,27.5,24,81.85,37.8,5.8,0,119.54,0,0,0,0,2,48.4,1012.3
12-03-2021,24.9,31.3,27.6,23.5,79.36,35.5,4.7,0,56.88,0,0,0,0,1.8,33.6,1013.8
13-03-2021,22,30.6,25.9,20.5,73.17,33.9,20.8,28.9,198.25,0,0,0,0,1.6,51.1,1013.7
14-03-2021,20,32.1,25.7,17.2,62.73,32.1,6.9,0,121.92,0,0,0,0,2.1,9.4,1011.4
15-03-2021,23,34.1,28.2,18.1,56.88,35.2,6.9,0,198.96,0,0,0,0,2.2,15.7,1010.1
16-03-2021,24,35.1,28.7,17.4,55.75,34.2,11.4,0,143.88,0,0,0,0,2.2,4,1009.7
17-03-2021,24,35.6,29.4,15.7,48.16,34.2,5.8,0,127.73,0,0,0,0,2,6.6,1009.2
18-03-2021,23,35,29.2,16.1,49.72,33.7,12.8,0,95.61,0,0,0,0,1.9,21.5,1009.1
19-03-2021,23,36,29.6,14.9,45.78,34.1,10.3,0,114.09,0,0,0,0,2.1,34.7,1008.4
20-03-2021,24,36.1,30.2,17.5,50.11,35.1,5.8,0,134,0,0,0,0,2,32.3,1006.5
21-03-2021,25,36.4,30.3,20.5,59.28,36.9,5.8,0,65.17,0,0,0,0,1.8,38.5,1007.1
22-03-2021,25,36.7,30.7,20.5,57.64,39.2,6.9,0,76.73,0,0,0,0,1.8,19.5,1009.5
23-03-2021,25,36.2,30.7,20.1,55.99,38.4,8.1,0,124.48,0,0,0,0,2,16.5,1010.3
24-03-2021,26,36.7,30.7,20.4,57.31,37.7,9.2,0,112.58,0,0,0,0,2,31.1,1009
25-03-2021,26,37.2,31.2,15.5,43.24,35.4,10.3,0,118.83,0,0,0,0,2.2,16.2,1008.7
26-03-2021,25.6,36.1,30.8,15.2,41.15,34.9,6.9,0,104.65,0,0,0,0,2,53.6,1008.9
27-03-2021,24,35.6,30,17.5,48.91,36.5,9.2,0,94.33,0,0,0,0,2.2,17,1008
28-03-2021,25,35,30,22.5,66.32,38.6,9.2,0,138,0,0,0,0,1.9,23.1,1006.4
29-03-2021,25,36.1,29.9,24.7,75.48,43.5,11.4,0,191.21,0,0,0,0,1.9,18.1,1004.2
30-03-2021,27.8,37.7,31.3,25.8,74.41,46,12.8,0,225.42,0,0,0,0,1.9,28.8,999.4
31-03-2021,27.6,39,32.3,22.6,61.74,42.1,9.2,0,214.13,0,0,0,0,2.2,10.3,997.7
01-04-2021,26,38.4,31.2,22,65.57,39.6,12.8,0,154.08,0,0,0,0,1.9,9.5,1000.9
02-04-2021,27,35.1,30.4,23.2,68.5,39.2,11.4,0,113.79,0,0,0,0,2.1,28.8,1004.5
03-04-2021,27,36,30.6,23.9,70.26,41.9,9.2,0,192.46,0,0,0,0,2,40.2,1006.4
04-04-2021,22,36,29.9,21.4,63.81,40.6,20.8,0,120.13,0,0.08,4.17,0,2.1,40.8,1007.5
05-04-2021,23,34,28.1,20.7,64.73,38.3,8.1,0,96.04,0,27.1,8.33,0,2.1,27.7,1009.1
06-04-2021,25.6,35.9,29.6,21.9,66.13,36.7,13.9,0,142.43,0,0,0,0,2,12.7,1008.6
07-04-2021,26,34,29.3,23.8,73.53,40.6,13.9,0,171.5,0,0,0,0,2.2,26.8,1008.7
08-04-2021,26.6,34,29.6,24.9,77.12,40.6,17.2,0,214.04,0,0,0,0,2.1,58.9,1007
09-04-2021,26.7,34,30,24.6,73.86,42,16.1,0,182.71,0,0,0,0,2.2,63.1,1008.1
10-04-2021,27.4,35.1,30.5,24.6,73.46,40.6,11.4,0,215.08,0,0,0,0,2.1,54.4,1009.5
11-04-2021,26.8,36,31,21.9,62.37,40.8,11.4,0,214.08,0,0,0,0,2.1,35.2,1010.2
12-04-2021,27,37,31.3,22.9,63.04,41,9.2,0,210.92,0,0,0,0,2.2,51,1010.2
13-04-2021,27.1,37,31.2,23.9,67.6,43.2,11.4,0,214.67,0,0,0,0,2.3,31.4,1009.1
14-04-2021,27,38,31.4,24.3,69.24,43.7,13.9,0,217.17,0,0,0,0,2.3,32.3,1007.7
15-04-2021,27,36,31.1,24.3,70.01,41.9,11.4,0,204.04,0,0,0,0,2.3,52.8,1006.6
16-04-2021,27.9,34.3,30.7,23.4,67.26,40.6,13.9,0,174.88,0,0,0,0,2,67.1,1006.8
17-04-2021,23,33.6,28.9,23.2,72.38,39.3,13.9,0,171.46,0,0.22,8.33,0,2.3,45.2,1009.1
18-04-2021,24,34,29.4,23.3,70.61,40.6,13.9,0,166.08,0,0,0,0,2.4,50.7,1008.5
19-04-2021,26,38,31.4,19.6,55.35,38.3,11.4,0,254.88,0,0,0,0,2.3,19.9,1006.1
20-04-2021,27.9,37,31.6,25.5,71.63,47.6,16.1,0,220.5,0,0,0,0,2.4,27.7,1006
21-04-2021,23.8,37,31.1,24.9,71.15,45,16.1,0,202.17,0,8.91,4.17,0,2.4,41.4,1007.4
22-04-2021,24.3,31,27.7,23.5,78.35,37.7,13.9,0,101.91,0,0,0,0,1.9,70.8,1008.5
23-04-2021,25.5,37,30.5,19.8,58.41,37,8.1,0,202,0,0,0,0,2.1,52.9,1008.1
24-04-2021,25,38.1,32.3,20.1,52.02,40.5,10.3,0,151,0,0,0,0,2.2,27.1,1006.6
25-04-2021,28.3,39.2,33.1,21.9,54.39,43.8,11.4,0,201.5,0,0,0,0,2.5,19.2,1005.9
26-04-2021,28.1,39,32.7,22.3,59.19,41.9,13.9,0,209.33,0,0,0,0,2.4,20.4,1005.3
27-04-2021,27.9,38.1,32.1,25.5,70.5,46.3,11.4,0,215.08,0,0,0,0,2.3,27.5,1006.1
28-04-2021,28,36.4,31.4,26.1,74.62,46.3,12.8,0,177.29,0,0,0,0,2.3,30.7,1008
29-04-2021,27,36,31.1,23.1,64.53,41.9,11.4,0,155.54,0,0,0,0,2.4,20.8,1008.3
30-04-2021,27,36,31,22.1,60.39,40.6,17.2,0,201.08,0,0,0,0,2.2,32.7,1007.5
01-05-2021,26,36,30.9,20.2,54.44,38.9,10.3,0,172.25,0,0,0,0,2.6,26.8,1007.7
02-05-2021,24.9,35.4,29.1,23.7,73.99,42.5,19.7,0,174.42,0,0.98,8.33,0,2.1,53,1008
03-05-2021,23.2,35,28.6,21.2,66.69,38.3,16.1,0,181.13,0,1.62,4.17,0,2.3,52,1006.9
04-05-2021,21,29.3,25.3,22.4,84.51,33.6,8.1,0,87.04,0,21.41,12.5,0,1.7,76.5,1008.2
05-05-2021,24,33,26.6,23.1,82.16,39.3,13.9,0,132.63,0,0.73,8.33,0,1.9,66.2,1008.3
06-05-2021,23,34.3,28.4,23.1,74.4,41.5,6.9,0,124.05,0,10.52,9.52,0,2.2,58.9,1009.2
07-05-2021,25,35.1,29.1,23.3,71.95,42,16.1,0,118.7,0,0.41,5,0,2.5,58.7,1009.8
08-05-2021,26,34.3,30,23.6,69.71,39.4,9.2,0,95.83,0,0,0,0,2.4,41.2,1008.5
09-05-2021,23,35,28.3,24.5,81.41,42,23,34.4,182.13,0,29.28,8.33,0,2.5,64.9,1007.3
10-05-2021,24,34,28.4,24.8,81.7,45.3,16.1,0,122.88,0,0,0,0,2.2,56.9,1005.9
11-05-2021,23,33.6,26.9,24.9,89.13,44.1,13.9,0,109.79,0,99.82,4.17,0,1.9,74,1005.4
12-05-2021,22,32.1,27.1,24.1,84.73,40.9,23,34.4,94.3,0,11.09,8.33,0,1.9,68.4,1004.2
13-05-2021,24.2,31.2,27.7,24.1,81.5,37.7,17.2,0,110.75,0,0.9,12.5,0,2,63.1,1003.6
14-05-2021,24.8,35,30.1,25,75.52,43.8,5.8,0,135.79,0,0,0,0,2.4,33.7,1003
15-05-2021,28,37,31.9,26.5,74.69,48.7,11.4,0,180.63,0,0,0,0,2.7,36.5,1004.3
16-05-2021,29,35.7,31.8,27.1,76.99,51,11.4,0,193.58,0,0,0,0,2.4,44.5,1005.4
17-05-2021,29,37,32.5,27.1,74.64,49.7,11.4,0,184,0,0,0,0,2.7,30.5,1005.2
18-05-2021,26.8,38.4,32.5,27.5,76.55,51.7,23,34.4,206.54,0,0.19,4.17,0,2.3,46.3,1004.7
19-05-2021,25.9,36.4,31.8,27,76.8,52,9.2,0,172.33,0,1.62,4.17,0,2.2,50.8,1004.2
20-05-2021,29.3,36,32.6,27.2,74.58,48.1,10.3,0,193.13,0,0,0,0,2.5,38.8,1004.3
21-05-2021,29.6,37,32.8,26.3,70.35,46.7,9.2,0,201.04,0,0,0,0,3.2,44.1,1004
22-05-2021,29,36,31.7,27.5,79.34,48.1,11.4,0,127.96,0,1.07,4.17,0,2.1,62.5,1002.3
23-05-2021,29.5,37,32.9,27.2,73.26,47.3,9.2,0,83.13,0,0,0,0,2.4,44.8,1001.7
24-05-2021,26,33,29,26.9,88.79,47.9,11.4,0,72.79,0,32.96,16.67,0,2,87.1,1000.9
25-05-2021,26.6,30.5,27.8,26.1,90.43,38.9,16.1,25.3,36.38,0,5.78,12.5,0,2.1,89.9,996.6
26-05-2021,25,29.1,27.1,25.6,91.6,36.1,23,34.4,85.63,0,33.08,25,0,2,95.4,992.1
